,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t)
448,0.021685869,0.12544215,0.3147918,0.0119840065,0.12094912,0.7318504,0.4352862,0.21176441,0.74927324,0.8963032,0.39589503,0.28246614,0.15416908,0.04532207,0.2687232
449,0.050972067,0.18548822,0.20135383,0.0008862257,0.12383146,0.9707048,0.52106535,0.21274543,0.6149575,0.93244946,0.45493555,0.34908053,0.12971662,0.000779976,0.2945358
450,0.016316673,0.1030236,0.15422079,0.10845935,0.16567829,0.8377224,0.5311743,0.26188284,0.7762802,1.0764996,0.38457575,0.3230663,0.17423232,0.0019063437,0.2908664
451,0.036543567,0.08314953,0.16456155,0.0046205646,0.2117433,0.97577655,0.4691307,0.24042006,0.69469285,0.9475719,0.37924752,0.28137398,0.17739375,0.008471933,0.4408557
452,0.02459155,0.1121596,0.22341028,0.0042880327,0.18030354,0.8122319,0.49764445,0.21167272,0.71697694,1.0198667,0.53043437,0.26225188,0.21668112,0.0035409352,0.24434467
453,0.036180325,0.14662904,0.16454045,0.008149246,0.261976,0.8134445,0.5832871,0.32457972,0.5533634,0.9426502,0.5398167,0.2823123,0.29362154,0.0046481644,0.24969314
454,0.0024364162,0.11976608,0.17609543,0.01843422,0.16400161,0.8633526,0.651057,0.2880065,0.5795493,1.0221369,0.4221122,0.317941,0.20098864,0.00040618688,0.27049607
455,0.025732398,0.09639011,0.19211157,0.006379368,0.14467081,0.89960074,0.51117945,0.22536977,0.6070343,1.0501932,0.3929289,0.32192305,0.21328777,0.045887277,0.30419675
456,0.02857296,0.10363874,0.15602991,0.010320197,0.11528098,0.8930742,0.49785456,0.23271626,0.6347469,0.9934532,0.41517338,0.25772387,0.14873064,0.029048443,0.2691354
457,0.040270116,0.078092724,0.14611402,0.069201075,0.11766194,0.8393568,0.47164416,0.22754262,0.60662085,1.0482863,0.35895127,0.2739276,0.18060613,0.020475704,0.23456559
458,0.015944067,0.07457543,0.11753213,1.8953262e-08,0.12438524,0.9998574,0.43986577,0.19982195,0.6126935,0.89356184,0.3137238,0.23000301,0.15748386,0.094467066,0.26581743
459,0.0493204,0.060641095,0.14311865,0.015391627,0.10001849,0.8335955,0.41454697,0.1650216,0.62336355,1.082616,0.34416056,0.23276946,0.14222753,0.004283899,0.19436519
460,0.074220896,0.07221178,0.11372716,0.015594632,0.24143502,0.78674865,0.37857142,0.19785538,0.7325351,0.8124565,0.27314457,0.22421566,0.10351984,4.8274745e-05,0.22847286
461,0.0019175546,0.09918295,0.12560125,0.0020691026,0.106367,0.6758137,0.36597863,0.19545865,0.5665471,0.7766273,0.3632203,0.193023,0.17785957,0.025003506,0.3672622
462,0.020267965,0.06319292,0.18637319,0.0050954935,0.10822217,0.7160463,0.46081278,0.22564563,0.43642887,0.7953332,0.404975,0.24118717,0.20472851,0.0021516788,0.18873525
463,0.00630733,0.30001646,0.09972951,2.1313486e-05,0.11494374,0.74029815,0.4541242,0.2588526,0.5249043,0.8305217,0.33555007,0.30051214,0.1537555,0.000524937,0.2661113
464,0.02605555,0.050386377,0.13435376,0.0002537999,0.1318617,0.76090276,0.53544253,0.22839385,0.5488219,0.92882484,0.32513863,0.33861446,0.17176685,0.045042228,0.23993106
465,0.035325505,0.10727129,0.15812698,0.04440793,0.12335506,0.8441377,0.4169943,0.21566704,0.70951736,0.87742895,0.32547176,0.20938952,0.15564777,0.00034180025,0.4487548
466,0.008643893,0.0944408,0.2286175,0.024183124,0.108057484,0.70854944,0.49741563,0.3454228,0.6081556,0.9091237,0.4893586,0.2494542,0.17521964,0.004269611,0.3113908
467,0.0071507078,0.11512554,0.18024799,0.0024146836,0.1896809,0.8507816,0.5630065,0.25079712,0.4980505,0.9434232,0.53971183,0.36406273,0.13188708,0.011374266,0.31396005
468,0.014347898,0.09555179,0.16694984,0.04270526,0.13588694,0.8527067,0.53470767,0.2766584,0.68065137,0.9860276,0.45339012,0.2789509,0.19744031,0.051261675,0.2910648
469,0.041154303,0.25187463,0.14567122,0.0011275759,0.14426509,0.87895393,0.57303274,0.23688892,0.5955792,0.9891676,0.4117797,0.27135155,0.14470664,0.07826235,0.272535
470,0.0391638,0.08039949,0.22373424,0.023930106,0.13515936,0.8695687,0.54120505,0.23557065,0.66959965,1.085629,0.3743852,0.31751925,0.14853229,0.011016547,0.23748805
471,0.029857138,0.12052281,0.19062188,0.00658763,0.12224206,0.88886076,0.4265852,0.3143809,0.63151723,1.0364975,0.3745996,0.30290455,0.13066126,0.018705776,0.28600556
472,0.038343985,0.19049717,0.1449638,0.013254915,0.16000764,0.9352189,0.49068466,0.21363282,0.622916,0.9799895,0.37584084,0.32787666,0.13294958,0.0020679599,0.290188
473,0.046320926,0.09418927,0.15876995,0.10926961,0.17969255,0.9231516,0.47876212,0.26678005,0.6573941,1.003658,0.38937503,0.27526814,0.18808112,0.019606857,0.2632548
474,0.016399723,0.15538982,0.14392962,0.0020900762,0.15212476,0.8612169,0.47971892,0.2306847,0.6824726,0.9720276,0.3733446,0.27194643,0.16222979,0.020182213,0.3077034
475,0.10198665,0.09801198,0.19648612,0.058932345,0.115930445,0.821054,0.48017302,0.21879008,0.604896,0.9624908,0.38823515,0.3007292,0.1553901,0.008751551,0.36666226
476,0.0055200877,0.10023175,0.20679851,0.010798138,0.114931464,0.8176189,0.47947326,0.2658462,0.684816,0.9135158,0.48078766,0.2801769,0.19903456,0.0029121132,0.3000586
477,0.040452216,0.10406612,0.15779196,0.05132664,0.13319734,0.83717746,0.5337975,0.25202104,0.55748117,0.9708248,0.42150253,0.28740716,0.1332666,0.087355025,0.27093315
478,0.060727425,0.10425933,0.13779962,0.0022045374,0.21121019,0.8997517,0.48471978,0.2709187,0.6594721,1.0364723,0.37095,0.25811082,0.13852218,0.013909058,0.27904195
479,0.007625632,0.06979538,0.20213614,0.028771827,0.13817292,0.915952,0.49581,0.22733714,0.6161485,0.9602517,0.38777062,0.29983237,0.18148379,0.032631986,0.24702391
480,0.10076296,0.10797006,0.14381789,0.004943176,0.1525109,0.8383429,0.48692012,0.22712913,0.62609196,0.97223574,0.37664282,0.25182348,0.13084914,0.08971707,0.2747976
481,0.05226853,0.1867132,0.13809653,0.00025690318,0.12127502,0.8617456,0.4332274,0.30216572,0.6652608,0.97419673,0.3797459,0.25464773,0.23914847,0.09666347,0.23962297
482,0.0492033,0.27101886,0.15929422,0.0065596798,0.15884702,0.9206466,0.5521029,0.21606961,0.6225249,1.0217888,0.33442783,0.3152951,0.14706889,0.001641562,0.25041857
483,0.0066752075,0.081104346,0.1365817,0.15451927,0.11109707,0.83515865,0.4935813,0.19460475,0.66102296,1.0652555,0.362941,0.33035874,0.14226933,0.019399172,0.27124092
484,0.014110298,0.08323768,0.1810873,0.028131943,0.10651566,0.85875523,0.41004604,0.1968449,0.66895384,0.9179381,0.3353604,0.24212453,0.17565468,0.00011001169,0.5290605
485,9.77663e-05,0.16327682,0.28594133,0.069075584,0.10227133,0.75057065,0.48481244,0.19169393,0.60390687,0.8652323,0.5598544,0.3020811,0.18714155,0.011858165,0.22977807
486,0.008079182,0.23389158,0.11686354,0.017890124,0.096864745,0.7444884,0.56455123,0.29682854,0.6573616,0.9568109,0.37123835,0.32641637,0.14167866,0.030701276,0.3380685
487,0.0367185,0.06671953,0.18495914,0.025063124,0.15836751,0.8967523,0.5335531,0.19825454,0.5638009,0.9983379,0.4359632,0.32383657,0.13307123,0.0004204477,0.31689256
488,0.005881548,0.09348862,0.1988897,0.0035305875,0.114958465,0.84073585,0.46134022,0.2415328,0.66119236,0.9405011,0.41548893,0.24364428,0.16083865,0.018248217,0.29282305
489,0.043150716,0.100082025,0.15526092,0.08466613,0.16508381,0.8017631,0.47540715,0.22690389,0.5533411,0.97736084,0.53862107,0.30062962,0.18486184,0.08599943,0.23376253
490,0.077716276,0.07767432,0.11936809,0.0031647584,0.19311255,0.9848306,0.52710515,0.29281163,0.64984035,0.9227178,0.35944995,0.27774602,0.20472395,3.5973462e-05,0.28894052
491,0.019595899,0.09342255,0.1462844,0.07274753,0.1493485,0.8258626,0.50003207,0.22358026,0.69831973,1.0083964,0.38311437,0.3346417,0.17053768,0.04149607,0.2525646
492,0.021530053,0.07768585,0.12700681,0.029609192,0.11315617,0.9114576,0.4426215,0.22379714,0.63944554,1.1315414,0.3814182,0.232062,0.15212762,0.00045217105,0.29642895
493,0.012904888,0.093371406,0.1545314,3.5398243e-05,0.12023878,0.8543357,0.45107105,0.20395294,0.62684345,0.897207,0.35661745,0.34058136,0.180187,0.038637135,0.22724515
494,0.028813358,0.10127909,0.11598579,0.003405979,0.12973355,0.86695045,0.43679056,0.19132964,0.60448194,0.90025365,0.35516697,0.22594114,0.16251048,0.00012243827,0.2681686
495,0.006207638,0.079088256,0.13855605,0.08166948,0.11787528,0.8314891,0.42504212,0.19406196,0.56349,0.976751,0.32712176,0.207717,0.17780997,0.022034643,0.365676
496,0.104733065,0.16506577,0.19774593,0.08197528,0.09962273,0.76472574,0.43230882,0.169427,0.56540895,0.85761607,0.45293272,0.22360694,0.15080832,0.031222718,0.24541055
497,0.058533352,0.104740955,0.19798133,0.000816545,0.09154855,0.8075708,0.4882327,0.28742215,0.65435565,0.94394726,0.574821,0.28015164,0.12070277,0.00038123163,0.2796182
498,0.0012888376,0.102184735,0.14025822,0.009838304,0.15529743,0.8366513,0.5440619,0.32170892,0.5741233,0.96038395,0.35846257,0.3393105,0.12533092,0.0032536786,0.27543014
499,0.025249619,0.16031718,0.2772165,0.024088634,0.16127309,0.90503615,0.50670224,0.18330003,0.5986766,1.0212038,0.3624147,0.28456408,0.15042552,0.008501192,0.29039723
