,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t)
489,0.0021340041,0.22614089,0.06569055,0.5714574,0.05627805,0.06999746,0.24920338,0.079366475,0.17442754
490,0.0003189166,0.20192552,0.042098038,0.5252714,0.11369596,0.045022465,0.25683132,0.07637484,0.18165867
491,0.034545183,0.17830582,0.14493927,0.49198085,0.082080014,0.06703444,0.29106697,0.06854075,0.22055772
492,0.06625239,0.2698233,0.17617163,0.57384837,0.042753264,0.066235825,0.26243684,0.081759214,0.23190863
493,0.0049940413,0.26621595,0.14218712,0.6236359,0.0030371847,0.035818428,0.47359025,0.09997402,0.31902653
494,0.008520926,0.32922196,0.10540964,0.7664431,0.00087220233,0.039458916,0.33562204,0.08908504,0.25135744
495,0.06185473,0.3821659,0.16669485,0.71981204,0.0037090643,0.032243203,0.30910248,0.105883725,0.293168
496,0.05793419,0.2596213,0.09600368,0.7442785,0.008044153,0.046507027,0.465775,0.10376301,0.37708968
497,0.073736444,0.31744537,0.12110846,0.8160048,0.1541866,0.03227828,0.30811325,0.09228823,0.28403568
498,0.1978307,0.23449776,0.07735018,0.7524151,0.014143962,0.032072783,0.37881252,0.10320347,0.31302443
499,0.063121386,0.2452564,0.042870197,0.8216153,0.0028023033,0.08238141,0.37031648,0.07708058,0.31828722
