,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t)
255,0.010747213,0.012337058,-0.15529028,0.15972051,0.10942884,0.089721985,0.043327413,-0.12383561,0.14113215,0.029334482,-0.25319052,0.13937777,0.2694708,0.08022699,-0.10813852,0.028980408,0.23535311,0.037473027,0.09512156,0.043047555,-0.150734,-0.04316087,0.20915657,0.015310541,0.12799072
256,-0.0043130293,0.10656291,-0.010945741,-0.08598681,0.07519277,-0.053999577,0.09197867,0.06184727,0.047361743,0.0010392503,-0.16857833,0.05678398,0.32708147,-0.0354213,-0.0836969,0.0692479,0.12518206,0.075351276,-0.12960693,0.19287951,0.015068171,-0.096384324,0.089391,-0.0682156,-0.114862874
257,0.049071364,0.11881168,-0.050258003,0.10931106,0.09699491,0.04294436,0.08058063,-0.019173317,-0.030638585,0.0430627,-0.100458845,-0.093415,0.19422525,-0.034162648,-0.111836776,0.18792725,0.10844346,0.07571314,-0.09225937,0.07910633,0.075761676,0.09357618,0.05308117,-0.0021156035,-0.025480883
258,-0.022842068,0.08797206,-0.045612823,0.06548168,0.065203056,0.089515015,0.1468317,-0.07824852,0.054574896,0.020540886,-0.11294756,-0.07113509,0.23616174,0.08132345,-0.026251938,0.21202908,0.037585896,0.04870887,0.21894136,0.20087655,0.110339575,0.110980056,0.23756993,0.17000547,-0.022771418
259,0.01730401,0.04036224,-0.06279377,0.077214934,0.03971655,-0.044171922,0.18023095,0.061257176,0.06716033,0.064358406,0.0021515656,0.0012871101,0.082443185,0.019344212,0.0026857462,0.23155865,0.15471655,-0.15158367,0.15255915,0.30173022,-0.033371452,0.07961236,0.14686549,0.14385217,0.060061663
260,0.058019347,0.07661671,-0.026177425,0.20416379,0.0704256,-0.018067773,0.18738997,0.089508206,0.11019098,-0.17514914,-0.11404916,0.04651324,0.0499074,0.10134259,0.11824571,0.20679966,0.047256697,-0.17147204,0.20002171,0.2526455,-0.21681379,-0.07278445,0.089594975,-0.04779959,0.07166239
261,-0.013021549,0.16414146,0.082295276,0.078201205,0.07232879,0.06523939,0.0612408,0.15640357,0.1238108,-0.12815191,0.108441085,0.17418271,-0.057611655,0.30735427,0.009254297,0.23914367,0.10602458,0.047078572,0.07503988,0.30348516,-0.18630247,-0.06471512,0.037786737,-0.25429973,-0.16494372
262,-0.05854067,0.25708267,-0.02359295,0.2392368,0.13465965,0.27323857,-0.047163248,0.20630881,0.031410377,-0.03805499,0.043492585,-0.04595767,-0.081646584,0.289612,-0.3859101,0.38260865,0.17889665,0.18444139,-0.17504703,0.06728312,-0.4973678,0.11038214,-0.081091575,-0.16626647,-0.1186679
263,-0.2036215,0.15967964,-0.11147173,0.139193,0.12782642,0.25619006,-0.058564063,-0.11037421,0.18052009,-0.064851254,-0.18976274,0.14630896,0.33434826,-0.0547049,-0.325231,0.3015777,0.07874953,0.3330774,-0.032290183,0.16610321,-0.3951143,0.3044514,0.058329538,-0.027467938,0.08387625
264,-0.18774793,0.07172779,-0.14863604,0.06718486,0.013434021,0.17709398,0.33353022,-0.054028943,0.2291054,0.09777285,-0.29199773,-0.060883872,0.4078776,-0.09277336,-0.018604942,0.17210767,0.10454325,0.03456334,-0.30869567,0.20848526,-0.08759056,0.28329897,-0.013208728,0.08052421,0.020251185
265,0.058430277,-0.08277876,-0.090970635,0.10253871,-0.040237784,0.010328896,0.38275483,-0.26107442,0.07385612,-0.04198284,-0.36510018,0.08908548,0.19239305,0.124877505,0.10781887,0.3174625,-0.08579927,-0.2103433,0.2689496,0.23031205,0.20341821,0.05629736,0.21727316,0.06454066,0.12795778
266,0.05454964,0.22785424,0.10018702,-0.110770434,0.09784447,0.049917273,0.24003886,0.2532349,0.22637826,-0.11699507,0.24079844,0.20830476,-0.068361506,0.09690175,0.18408267,0.38511416,0.03449522,0.1209764,0.14551766,0.34834066,-0.06395058,-0.12621692,0.07715534,-0.26853538,-0.083433405
267,0.03582327,0.41358814,-0.0211576,0.41448247,0.22504056,0.31296474,-0.16923107,0.21455759,0.19479936,0.022937812,-0.054024436,-0.06947769,-0.088734284,0.13949849,-0.24066083,0.17914009,0.27430424,0.019895302,-0.18253276,0.14868122,-0.7339633,0.34344208,-0.17225283,-0.053685494,-0.13550821
268,-0.10825196,-0.11668221,-0.17157046,0.21206982,0.065756865,0.16761684,0.14396307,-0.2427282,-0.03554514,-0.09158831,-0.4666453,0.19812259,0.48637733,0.14460728,-0.21841359,0.29403803,0.19420077,0.107217856,-0.008348099,0.21247037,-0.21190527,-0.04792624,0.35032588,-0.04640551,0.05018084
269,-0.15468433,0.36025527,0.07861513,0.001041323,0.059160236,0.07181109,0.23920916,0.13744165,0.21956004,-0.037537213,0.22431234,0.018980162,0.24413432,-0.10533934,-0.12384715,0.34843343,0.04955917,0.35895002,-0.1309236,0.32222047,0.0025527626,0.023293458,0.08057831,-0.1866775,-0.22959809
270,-0.059122078,0.17244108,-0.22296055,0.39938772,0.2021569,0.39703673,-0.00096415635,-0.10889578,0.14865741,0.228245,-0.38494354,-0.15511018,0.14948665,0.07108785,-0.26365483,0.34384727,0.18278305,0.03593944,-0.15610853,0.20459832,-0.41674972,0.3693737,-0.046291184,0.19222891,0.06688222
271,-0.0134454975,-0.08968491,-0.1957705,0.024854796,0.12180801,-0.06781584,0.30808616,-0.23446217,0.121446185,-0.16555825,-0.43232125,0.30748552,0.5941775,-0.03874299,0.09902026,0.30945802,-0.00018826127,0.008594847,0.24015526,0.31477436,0.11853772,-0.0624491,0.37779886,0.086010806,0.14161254
272,0.15291306,0.40306485,0.1342312,-0.071226515,0.17780897,0.012159145,0.26572517,0.24988039,0.1851831,-0.0059665665,0.17897563,0.022662602,0.036962315,0.13365588,0.14561561,0.21430892,0.1023311,0.020357406,-0.21158423,0.4698194,-0.08342962,-0.031001674,0.025386322,-0.2129366,-0.24418771
273,0.17820841,0.14805727,-0.1213655,0.42030233,0.21901071,0.29353675,-0.021799494,-0.09443647,-0.074808754,0.069203824,-0.29147464,-0.06394158,0.016030036,0.17028207,-0.34253645,0.30651188,0.30125958,-0.05219023,0.07449505,0.2050037,-0.5297348,0.28965738,0.1396405,0.013810402,-0.023169417
274,-0.12931755,-0.0007925518,-0.019375179,-0.02927852,0.08929149,0.11648061,0.1437493,0.14162081,0.13093108,-0.17752667,-0.15854485,0.28540087,0.5577313,-0.092128165,-0.10708193,0.3877959,0.1825442,0.32286936,0.1836362,0.35739964,-0.1004516,-0.107953236,0.41616735,-0.04493525,-0.14512978
275,-0.11267017,0.3959369,0.02466325,0.08793661,0.12480921,0.17911425,0.12356563,0.23509935,0.15362257,0.09135162,-0.09027005,-0.21720214,0.16292724,-0.08662605,-0.15428522,0.22329433,0.078211,0.12943022,-0.348533,0.26640525,-0.24075371,0.20918278,-0.077495694,-0.021024559,-0.17974879
276,-0.005708467,-0.10116571,-0.25845462,0.29463592,0.044561364,0.0800592,0.18491776,-0.37761536,-0.015750706,0.073476985,-0.5282759,0.02228526,0.30014086,0.08818569,-0.13169837,0.25789452,0.03695116,-0.098827414,0.15082899,0.18241504,0.030048678,0.19905649,0.28003788,0.16715038,0.20076114
277,-0.022741307,0.04640894,0.049432475,-0.16347145,0.011998075,-0.08290728,0.30371857,0.15775931,0.2436968,-0.1061336,0.070424914,0.052152127,0.31172368,-0.011837378,0.2274119,0.37903666,-0.015941888,0.18197232,0.20184383,0.41484803,0.20879026,-0.12552397,0.22205333,-0.11654024,-0.06429501
278,0.07442466,0.2938504,0.01853864,0.33401605,0.12357224,0.178587,0.014760405,0.26615244,0.12458622,0.05657263,0.018861216,-0.25093397,-0.14387244,0.079796016,0.24656364,0.21038266,0.041750506,-0.06783235,-0.13437591,0.2983787,-0.38516042,0.4029634,-0.051946215,0.060658757,-0.047997586
279,0.15217604,-0.21077631,-0.11559841,0.27737653,-0.0008864077,0.14997384,0.15157324,-0.20287372,0.08109396,-0.0027536787,-0.16422608,0.10073547,0.12932532,0.32861745,-0.032218415,0.2863151,0.060187872,-0.30276635,0.36430776,0.39454147,-0.13236482,0.14903113,0.3718246,0.15182686,0.086383075
280,-0.010725257,0.12797752,0.18444724,0.08495153,0.21593629,0.026337467,0.26852927,0.37339026,0.21074113,-0.12388268,0.31834212,0.10136819,-0.072695166,0.16849455,0.07904646,0.39347205,0.038617656,0.030150801,0.267757,0.41675797,-0.3094143,-0.3214727,0.19696514,-0.14799936,-0.18098076
281,-0.018132962,0.41012734,-0.006872299,0.3732386,0.26470655,0.2218027,-0.17101169,0.29791388,0.016609974,-0.016510166,0.05006221,0.07092974,-0.08165137,0.10184384,-0.24227989,0.1024102,0.2131533,0.02045462,-0.035882387,0.19197106,-0.7210753,0.23429988,-0.030719481,0.06376286,-0.08040869
282,-0.10024144,-0.018378882,-0.18992046,0.27233893,0.10133737,0.06937336,0.098895766,-0.197332,-0.054714788,0.05606554,-0.28679743,0.16930641,0.35293332,0.13264503,-0.17868169,0.0722346,0.23548386,-0.03138244,0.024746563,0.21252544,-0.3290222,-0.0508196,0.25097,-0.026809637,0.097103216
283,-0.05557604,0.14835666,0.03382258,0.0007816006,0.06563684,-0.027370315,0.261122,0.08045894,0.077628076,-0.026542144,-0.067128494,0.12712221,0.38241592,-0.036777318,-0.12219488,0.25999415,0.027786035,0.083708465,0.010813978,0.24913244,-0.030754562,-0.2044137,0.27166858,-0.059509914,-0.036443487
284,-0.06612866,0.31624347,-0.08716686,0.14229538,0.16614848,0.10103332,0.06948274,0.039372787,0.19714108,0.19435385,-0.13911685,-0.020399982,0.08835265,-0.00199969,-0.09304469,0.13927361,0.15697232,0.16183496,-0.092021674,0.2526203,-0.23531856,0.19082424,-0.012208069,-0.011282472,-0.040476747
285,0.06379455,0.081916586,-0.21923691,0.2042164,0.1187574,0.04748573,0.121099986,-0.18552104,0.054149024,0.089986406,-0.4440869,-0.03896211,0.4076605,0.034313045,-0.12604672,0.16049826,0.12878928,-0.08275971,-0.05343029,0.13790028,-0.074480034,0.17437041,0.16731648,0.12452241,0.14241211
286,-0.0047154324,0.04699748,-0.042514477,-0.124431305,0.057767548,-0.03498412,0.31780252,-0.05805817,0.10776578,-0.05466339,-0.189092,0.089561015,0.33129436,-0.0042464845,0.09478098,0.22297804,0.05838062,0.012784982,0.12472438,0.3842604,0.32326835,-0.1272002,0.28047132,0.0035900176,-0.043890364
287,0.081293926,0.239436,0.05252645,0.09686328,0.17467153,0.23521014,0.12173094,0.121046886,0.0674168,0.08098456,0.00066200085,-0.17376223,-0.07702851,0.03955705,-0.05694808,0.21444044,0.09135334,-0.021244131,0.21408075,0.24294886,-0.10443492,0.12064554,0.050079174,-0.024292067,0.19137017
288,0.07759276,-0.01104697,-0.08476469,0.19500172,0.08320917,0.08292871,0.05344363,0.06053334,0.12421925,-0.017265728,-0.16650555,0.0029210774,0.16930239,0.103759214,0.02746537,-0.026658125,0.07554355,-0.074918784,0.2987869,0.30758777,-0.1369566,0.11164183,0.1858046,0.09158905,0.058668952
289,0.030194964,-0.04308807,0.09594461,0.16605909,-0.016370611,0.00210692,0.17807421,0.13077174,-0.019572098,0.026149746,0.058993444,-0.019919602,0.23016693,0.039805524,-0.02720788,0.037647173,0.035975676,-0.128577,0.13413565,0.26736206,-0.009393421,-0.09260593,0.18956807,0.036620587,-0.11171021
290,-0.0004248911,0.059248667,0.024222072,0.16480017,0.04391422,0.019805068,0.25016543,0.12224077,0.015097257,-0.026191885,0.054150186,0.03345896,-0.042898748,0.033039268,-0.055978067,0.18827744,0.036838144,-0.117323644,0.23688962,0.22932562,-0.123112,-0.08150819,0.2093215,0.06552968,0.01590285
291,-0.037485078,0.15195034,-0.016581578,0.15011095,0.08665939,0.022800326,0.014305027,0.15478899,0.20338911,0.014380056,0.019908613,0.1611551,-0.00836794,0.069910645,0.06738974,0.06820923,0.05065545,-0.015812092,0.25709888,0.2134336,-0.20672785,-0.12185067,0.08880403,-0.08790231,0.0054107644
292,0.14769545,0.20924056,-0.07824522,0.17474389,0.1207308,0.06327871,-0.025926813,0.17211689,0.052357905,0.10144575,-0.03359986,0.015442533,0.09034737,0.20418255,-0.12801722,0.030044146,0.13781261,0.03108006,-0.16133781,0.105293214,-0.20440969,0.01611013,-0.04821562,-0.08801862,-0.030175364
293,0.013951965,0.018577626,-0.07733758,0.21080187,0.19589692,0.02064043,0.0010223833,-0.103488885,-0.040426232,0.02316574,-0.22059365,0.021953085,0.31869224,-0.014231784,-0.22882275,0.09130959,0.25789496,0.04383749,-0.009425679,0.13471152,-0.21154663,-0.019298052,0.22557288,0.09897522,-0.058541175
294,-0.09782907,0.20090577,-0.0059126588,-0.026285032,0.061907284,-0.05289723,0.13201426,0.025815314,-0.02966286,-0.028907117,-0.131405,0.017044691,0.37737438,-0.09059776,-0.08426822,0.15300666,0.02734949,0.09309865,0.009065118,0.22775802,0.074374765,-0.08372785,0.3502761,0.08173254,-0.05409241
295,-0.05515727,0.12941542,-0.12127918,0.21647309,0.08253697,0.0008724183,0.15995443,-0.09976997,0.050868314,0.29090577,-0.13773298,-0.13159876,0.0474228,0.08136414,-0.031701166,0.12670034,0.083783865,-0.10158776,0.110785544,0.3116427,-0.02095977,0.08018316,0.08678162,0.10122655,0.020449163
296,0.1319972,-0.034592237,-0.13401338,0.22071616,0.071815684,-0.09125064,0.1299807,-0.06739767,-0.03072235,-0.046262577,-0.21549878,0.11171236,0.2251319,0.051683273,0.0024494466,0.21741436,0.02193857,-0.18204996,0.27958557,0.26677123,0.019727517,-0.043812133,0.24475569,0.12358306,0.16719699
297,-0.017236236,0.19305177,0.10892369,0.0016494114,0.106158696,-0.057032745,0.24885541,0.23829927,0.1747917,-0.02204474,0.14365856,0.014224705,0.037435558,0.056015715,0.16960463,0.108602844,0.2469661,0.0734701,0.08711425,0.35993752,-0.14012823,-0.21123478,0.097210705,-0.17747091,-0.18181671
298,0.096948236,0.20087141,-0.089787036,0.36171257,0.12415362,0.12970352,-0.11911875,0.051558796,-0.061536737,0.007290298,-0.19240393,0.05080612,0.015706912,0.14763619,-0.31537688,0.16783862,0.09949264,-0.08504448,0.012923777,0.09212895,-0.33451983,0.25571564,0.006767756,0.007283101,0.016986717
299,-0.14510576,-0.013248632,-0.055588298,-0.016390085,0.077316575,0.10767833,0.2044498,-0.02516387,0.13276711,-0.06747631,-0.08822461,0.1238174,0.31214398,0.010699845,0.008208036,0.20541258,0.19178137,0.23011726,0.011311025,0.22941898,-0.10678761,-0.23366158,0.23338181,-0.13005772,-0.06787261
300,0.067819044,0.285709,-0.03219004,0.08672686,0.09075329,0.061596986,-0.012548562,0.07700088,0.04528933,0.062603235,-0.10102222,-0.04003865,0.13254926,-0.028775869,-0.1375095,0.16862683,-0.01317651,0.107965246,-0.13125852,0.1140399,-0.11655487,0.24405816,-0.048933625,0.0008876687,-0.088310175
301,0.026420787,-0.05674385,-0.124168344,0.08246539,0.07597052,0.07826315,0.11786205,-0.16727011,0.029021934,0.1104607,-0.26213548,-0.05893467,0.25069666,0.03881923,-0.059136488,0.18191403,0.19715981,0.015939817,-0.03989716,0.15340322,-0.080166906,0.083901815,0.20810062,0.0751302,0.04379152
302,0.03669976,0.03165497,-0.00034333393,0.0029484779,0.02995068,-0.043221563,0.18891943,0.26816732,0.06230686,-0.089316756,-0.064513095,0.047381658,0.2725584,-0.08799649,0.012692941,0.21683861,-0.032372855,0.0398038,0.12975593,0.23862772,0.15750533,0.039330572,0.22827458,0.07009871,0.040933877
303,-0.037692565,0.13292879,0.05310392,0.10645318,0.051408913,0.041180097,0.15418941,0.10715524,0.16345716,0.058105443,0.009550495,-0.07234444,0.027383503,0.065591656,0.13310671,-0.011331499,0.06041649,-0.11751655,-0.004468592,0.28161877,-0.115462475,0.0591127,0.039816454,0.016231604,0.0033300593
304,0.099359125,-0.037344944,-0.11436153,0.20437358,0.0044564223,0.03680508,0.113013715,-0.070859626,-0.05774791,0.0052998587,-0.13453655,0.061337087,-0.010580428,0.19432606,-0.019766133,0.13002728,0.012383143,-0.24845754,0.20664547,0.22856417,-0.07078304,0.04525597,0.15668932,0.028455859,0.094327025
305,-0.0072075706,0.07458161,0.0665475,0.022214605,0.07051488,0.05908851,0.15127647,0.43115756,0.16135934,-0.09311754,0.19820496,0.14788762,-0.053305678,0.058643047,0.04968711,0.1892623,0.06333977,0.08075349,0.21470739,0.22686698,-0.1724937,-0.21305323,0.15021133,-0.19012584,-0.10691798
306,0.024165694,0.31070766,0.011955599,0.21641225,0.2286436,0.16655253,-0.15383747,0.25668097,0.017202664,0.026514757,0.033641875,0.021292133,0.08034335,0.075718135,-0.2205985,-0.048104234,0.120833404,0.08559227,-0.12711987,0.15584579,-0.4555662,0.1770227,-0.11055337,-0.043228634,0.037601933
307,-0.08087489,-0.07328252,-0.14619215,0.2270458,0.04753533,0.065156,0.080933094,-0.20357673,-0.06095003,0.12076675,-0.24893054,0.04033407,0.30823588,0.013733377,-0.15433419,-0.10890313,0.18108045,-0.086185314,-0.00034322403,0.10889115,-0.1678011,0.015764564,0.22698022,0.15814264,0.1251391
308,-0.012001555,-0.03843439,-0.009914782,-0.034777146,0.00028594024,-0.1620072,0.5105728,-0.060002968,0.04164371,0.008786032,-0.029595204,0.12404065,0.23827477,0.016272489,0.04575055,0.042373713,-0.05684762,-0.110095136,0.23388398,0.3066058,0.21833299,-0.23818523,0.37495008,0.046313953,0.02339033
309,0.03406133,0.21965712,0.009955559,0.19791144,0.09592752,-0.044792727,0.059054777,0.18338966,0.034946583,0.12192641,0.10150326,0.05305522,-0.06643178,0.033739083,0.030367136,0.03784069,0.037822805,-0.12575169,0.2200611,0.19474721,-0.09036555,-0.076922685,0.09883386,-0.010232956,-0.019190408
310,0.115434244,0.084667854,-0.14156199,0.23681276,0.22713056,0.018151645,0.0013833921,0.044722363,-0.07165822,0.07633288,-0.1222225,0.041097175,0.09558971,0.14850268,-0.07377041,0.024293905,0.15921356,-0.071522884,0.07304682,0.1463748,-0.2511831,-0.07237534,0.15659198,0.0023360047,0.050237272
311,0.13626423,0.07007831,0.048516106,0.031832315,0.11649339,-0.07103265,0.077556595,0.031713996,-0.07110674,-0.0068064234,-0.037379023,0.11712347,0.33416143,0.016739044,-0.12064963,0.00061879726,0.18967652,0.041878797,0.10228798,0.21134588,-0.11042449,-0.10513525,0.2382861,0.04384702,-0.1635763
312,-0.06276421,0.16616137,0.090321034,0.08593558,0.2378716,0.012526547,0.1034341,0.08172103,-0.07430017,0.13177441,-0.022155516,-0.027316857,0.20824757,-0.047705095,-0.1712461,0.19294149,0.24563166,0.06391489,-0.0022699218,0.15255494,-0.15293334,-0.032784063,0.2041128,0.1897147,-0.08331915
313,0.0077702273,0.10141711,-0.1799544,0.17902486,0.10887604,0.0024382118,0.07242737,-0.08331682,-0.045161743,-0.0019093892,-0.3018056,0.03319508,0.34518105,-0.06836767,-0.015023405,0.06790949,0.041616786,-0.1336295,0.18259071,0.24300425,-0.048421077,0.06369707,0.4104417,0.17871787,0.16834328
314,0.029752638,0.040086396,-0.0390917,-0.0027701387,0.12400694,-0.13694657,0.29990253,0.009789024,0.06907888,0.13681778,0.11765049,0.005772551,0.22074296,0.24212289,0.1341125,0.04780355,0.07235563,-0.15663053,0.18215734,0.4956799,0.11494806,-0.20330033,0.19980487,0.009244967,-0.108037695
315,0.1783302,0.13807933,-0.073212616,0.3456938,0.17177786,0.0077905543,0.13512343,0.08217277,-0.14119315,0.06719975,0.05330742,-0.07595146,-0.13553402,0.061002154,-0.1829117,0.20115072,0.04403512,-0.28667945,0.27739918,0.17722023,-0.36949688,0.08115682,0.18833387,0.12365111,0.039542906
316,-0.057830423,0.025922457,-0.006178385,0.137954,0.13534828,-0.034232415,0.07408724,0.14613497,0.07681132,-0.10272452,0.05483231,0.30776477,0.14515553,0.0315989,0.095221125,0.079479754,0.16271047,0.015315743,0.41297972,0.40837654,-0.23141998,-0.2790748,0.32162073,-0.014168605,-0.08562734
317,-0.0037129594,0.3335381,0.1013553,0.300613,0.15644108,0.033425484,-0.05025634,0.2782092,-0.06456456,0.13369352,0.063226715,-0.05897119,0.03648941,0.128046,-0.113671616,0.08433012,0.15295473,-0.039628495,-0.15349607,0.17691474,-0.41883877,0.0021424107,-0.03953587,-0.03454712,-0.13995446
318,0.045301948,0.011671609,-0.23417635,0.29324925,0.17877813,0.07506163,0.064598344,-0.11017062,-0.11087711,0.00903084,-0.2784813,0.14607361,0.2411533,0.12417484,-0.22979096,0.16374643,0.14155638,-0.046510987,0.19618893,0.16089445,-0.21997632,-0.01278418,0.24647765,0.04705086,0.16142115
319,-0.10251988,0.22824797,0.012528015,-0.06275445,0.097662546,0.055481523,0.13447562,0.11349142,0.13483964,-0.04279192,0.05484897,0.10331732,0.4177454,-0.07926549,0.025432073,0.18380842,0.109470874,0.15262905,0.05281978,0.31483418,-0.09188207,-0.23454301,0.21030441,-0.10110437,-0.14119318
320,0.03495571,0.30037558,-0.14031386,0.31333253,0.23142734,0.13010252,0.075761326,0.035498537,-0.006201122,0.15698451,-0.22236598,-0.11957283,0.033168674,0.091250375,-0.20579699,0.20934412,0.11927089,-0.15219161,-0.06974245,0.21400428,-0.2801572,0.20536682,-0.0051896945,0.05355907,-0.026575776
321,0.03396563,0.071845464,-0.20795327,0.1085185,0.11833945,-0.020990474,0.19892319,-0.19900534,0.081173584,0.016677916,-0.30482474,0.14784394,0.34365347,0.08021027,-0.033022948,0.24863428,0.11556468,0.067939535,0.27919912,0.30574194,-0.023292087,-0.10911502,0.3856259,-0.018490776,0.08320694
322,0.008310625,0.26103163,0.03472674,0.09382705,0.20661786,0.014608208,0.09465983,0.16398211,0.13316168,0.0807032,-0.037453756,-0.044516675,0.20180288,-0.012295776,-0.101113506,0.25033072,0.20609641,0.08064713,-0.11103186,0.3522881,-0.12981823,0.019720487,0.05721638,-0.069817245,-0.20794562
323,-0.009021084,0.12530787,-0.14377874,0.2633956,0.43373907,0.114928134,0.15922481,-0.09943906,-0.07666121,-0.0024942327,-0.39702135,-0.049539734,0.29191133,0.078864336,-0.21611893,0.2739046,0.14297505,-0.0034580338,0.029025964,0.23003653,-0.21209295,0.15911037,0.22376198,0.08396052,0.034036733
324,-0.10927972,0.042951938,0.13863966,-0.035695262,0.06766291,-0.01798143,0.2461862,-0.03290351,0.033273708,-0.026117323,-0.10188837,0.07958704,0.44878745,-0.059280593,-0.03314857,0.15789697,0.111194335,0.13556106,0.18275638,0.46794635,0.07332141,0.10095394,0.41921887,0.097643405,-0.15890749
325,0.028775357,0.16887534,-0.06116679,0.21580625,0.026664766,0.10515614,0.24349791,0.13289256,-0.012317122,0.19188595,-0.035299327,-0.21486014,0.022630047,0.04854406,-0.13474315,0.28642124,0.02322854,-0.21181493,0.03849683,0.31641674,-0.13244781,0.14705746,0.14890464,0.17713349,0.31975842
326,0.09479192,-0.03403166,-0.12243764,0.23126331,0.08192214,-0.0620431,0.21268003,-0.09810993,0.28777117,-0.09018949,-0.13824335,0.1481638,0.072610706,0.06317592,0.2687963,-0.028578157,0.0090665575,-0.34290895,0.528929,0.43583456,-0.067463055,-0.15585132,0.22463281,0.06394004,0.14443034
327,0.09949692,0.14680223,0.19085065,0.11033449,0.105257384,-0.100475505,0.16702637,0.3320887,0.05623271,-0.061480753,0.15921876,0.09495544,-0.117117904,0.29663837,0.105492085,0.09275737,0.12608713,-0.15511084,0.25161016,0.3703581,-0.14877088,-0.210942,0.09899631,-0.26817754,-0.1440458
328,0.036575343,0.19937937,0.0073818346,0.28336915,0.5066215,0.23977931,-0.0745431,0.23959385,-0.049446516,-0.03338521,0.11295621,0.13096194,-0.15888125,0.17464344,-0.38140616,0.16312486,0.19269583,0.1100727,0.007553048,0.1071009,-0.52610946,0.035982717,0.05822084,-0.14698888,-0.11083648
329,-0.08338427,0.14382215,-0.060498103,0.17927347,0.17908068,0.17723021,-0.12437938,0.026257906,0.15957001,0.0063204067,0.055524766,0.117197864,0.49311483,-0.17465982,-0.31517795,-0.111807324,0.18700475,0.36058724,-0.052673656,0.13567396,-0.39118043,-0.0047868425,0.30590063,0.13163617,-0.19530338
330,-0.15243784,0.024380619,-0.068529546,0.15438119,0.053447563,-0.09473263,0.11999811,-0.14892155,-0.15940836,0.41867745,-0.42691818,-0.097595684,0.5115467,-0.13629614,-0.22154118,0.034700636,0.08907035,-0.18677975,-0.1946194,0.16901064,-0.033489402,0.018697027,0.17037497,0.39786777,-0.0045080315
331,0.10192845,-0.039638266,-0.27365616,0.022891529,0.11523674,-0.20532753,0.41520232,-0.27993247,-0.022315547,-0.057888847,-0.34680545,0.15251765,0.32220253,-0.074619964,0.33472794,0.12920131,-0.110209875,-0.23068836,0.3120262,0.38839096,0.43394485,-0.24036083,0.3844453,0.12179115,0.4182761
332,0.24472709,0.29497677,0.10543572,0.087040186,0.13180025,-0.18696684,0.21151015,0.19858056,0.22946578,0.09050535,0.24414678,-0.08707085,-0.14620808,0.22921443,0.34579194,-0.05077544,0.10873105,-0.19222337,0.35478124,0.4938468,0.023311198,-0.09956179,0.042843185,-0.21458083,-0.2769701
333,0.22123474,-0.0187121,-0.037288185,0.41869518,0.19956034,0.114506714,-0.08102022,0.18100318,-0.29870477,0.044632345,-0.037629537,-0.056660436,-0.122287735,0.32492805,-0.42369226,0.32487985,0.254152,-0.19300504,0.17705697,0.17002276,-0.46338537,0.25637364,0.21759629,0.048057817,-0.100114435
334,-0.1887851,0.023567645,0.12567982,0.022425555,0.15350085,0.08906572,0.12803015,0.2989788,0.12653188,-0.2773956,0.11195016,0.20326638,0.31084862,-0.13499865,-0.17091776,0.27914008,0.11670545,0.38665748,0.27842128,0.30162942,-0.2799988,-0.30880216,0.39844385,-0.013130877,-0.17041479
335,-0.2129173,0.4155678,0.046240136,0.20220466,0.16012776,0.16530351,0.041549027,0.25923112,0.12907733,0.24535635,-0.0025343113,-0.10852445,0.154022,-0.08631444,-0.16424333,-0.078555964,0.04206832,0.101299234,-0.29988393,0.16268572,-0.32727575,0.22245826,-0.13236226,0.082668774,-0.11932633
336,0.06266812,-0.16486542,-0.4288824,0.33220142,0.030157436,0.004963476,0.2243545,-0.46640268,-0.17595038,0.23519486,-0.56643414,0.052465443,0.4390527,0.19439901,-0.09659857,0.015989043,0.057380192,-0.33255765,0.13866168,0.07557799,0.101386175,0.043095194,0.31768373,0.27782923,0.40331495
337,0.07399142,0.10513027,0.027058566,-0.23632851,0.078845605,-0.32419023,0.46093154,0.011065904,0.16418643,-0.10251166,0.14877556,0.20905791,0.23186795,-0.046390526,0.29729775,0.19230881,-0.020166453,-0.09545953,0.404638,0.4232016,0.28694546,-0.49923348,0.36166337,-0.11295975,-0.114139594
338,0.09807086,0.45317948,0.11829136,0.27617016,0.30156565,0.045691155,-0.10409032,0.36997122,-0.042091146,0.10011803,0.07921873,-0.07065661,-0.3126533,0.15349057,-0.116385505,0.149813,0.21870683,-0.118273795,-0.042448983,0.1944426,-0.2452415,0.25409865,-0.14833488,-0.12937379,-0.2149305
339,0.05552994,-0.06336452,-0.22526535,0.36750346,0.21700113,0.22035976,0.0053611426,-0.09564074,-0.17842981,-0.06926334,-0.31661278,0.03430838,0.2913989,0.14323497,-0.31146237,0.19396564,0.32057953,0.13175832,0.11696781,0.15214479,-0.31678122,0.04190365,0.31709757,-0.030226279,0.08758064
340,-0.10591904,0.09318827,0.096681274,-0.12882012,0.09270231,0.06103935,0.10289676,0.14127977,0.1283153,-0.06346058,0.12399686,0.019283915,0.5676276,-0.17186075,-0.10508065,0.15412049,0.14499533,0.278766,0.07374026,0.4531179,0.03829296,-0.113369435,0.26986182,0.016090032,-0.32840672
